"date","ristorante","lordototale","weekday","LOCALITA.x","LOCALITA.y","FENOMENI","year","month","day","place","population","totale_casi"
"2022-03-01","R001",37204.8985,"Tuesday","Piacenza","Piacenza","N",2022,3,1,"Piacenza",283435,0
"2022-03-01","R002",29429.6366,"Tuesday","Piacenza","Piacenza","N",2022,3,1,"Piacenza",283435,0
"2022-03-01","R003",18869.6809,"Tuesday","Piacenza","Piacenza","N",2022,3,1,"Piacenza",283435,0
"2022-03-01","R004",30057.4792,"Tuesday","Pavia","Pavia","N",2022,3,1,"Stradella",11406,0
"2022-03-01","R005",29315.3595,"Tuesday","Pavia","Pavia","N",2022,3,1,"Voghera",38316,0
"2022-03-02","R000",17464.3245,"Wednesday","Pavia","Pavia","N",2022,3,2,"Montebello",1467,0
"2022-03-02","R001",36219.4805,"Wednesday","Piacenza","Piacenza","N",2022,3,2,"Piacenza",283435,0
"2022-03-02","R002",32712.3671,"Wednesday","Piacenza","Piacenza","N",2022,3,2,"Piacenza",283435,0
"2022-03-02","R003",17412.5756,"Wednesday","Piacenza","Piacenza","N",2022,3,2,"Piacenza",283435,0
"2022-03-02","R004",27148.2659,"Wednesday","Pavia","Pavia","N",2022,3,2,"Stradella",11406,0
"2022-03-02","R005",29511.9475,"Wednesday","Pavia","Pavia","N",2022,3,2,"Voghera",38316,0
"2022-03-03","R000",21784.924,"Thursday","Pavia","Pavia","N",2022,3,3,"Montebello",1467,0
"2022-03-03","R001",39063.6463,"Thursday","Piacenza","Piacenza","N",2022,3,3,"Piacenza",283435,0
"2022-03-03","R002",35325.2942,"Thursday","Piacenza","Piacenza","N",2022,3,3,"Piacenza",283435,0
"2022-03-03","R003",18219.0407,"Thursday","Piacenza","Piacenza","N",2022,3,3,"Piacenza",283435,0
"2022-03-03","R004",31889.7537,"Thursday","Pavia","Pavia","N",2022,3,3,"Stradella",11406,0
"2022-03-03","R005",34515.4012,"Thursday","Pavia","Pavia","N",2022,3,3,"Voghera",38316,0
"2022-03-04","R000",25813.9868,"Friday","Pavia","Pavia","N",2022,3,4,"Montebello",1467,0
"2022-03-04","R001",48067.2528,"Friday","Piacenza","Piacenza","N",2022,3,4,"Piacenza",283435,0
"2022-03-04","R002",47613.8614,"Friday","Piacenza","Piacenza","N",2022,3,4,"Piacenza",283435,0
"2022-03-04","R003",21990.3915,"Friday","Piacenza","Piacenza","N",2022,3,4,"Piacenza",283435,0
"2022-03-04","R004",41423.0327,"Friday","Pavia","Pavia","N",2022,3,4,"Stradella",11406,0
"2022-03-04","R005",44423.3538,"Friday","Pavia","Pavia","N",2022,3,4,"Voghera",38316,0
"2022-03-05","R000",36780.7475,"Saturday","Pavia","Pavia","N",2022,3,5,"Montebello",1467,0
"2022-03-05","R001",62855.0069,"Saturday","Piacenza","Piacenza","N",2022,3,5,"Piacenza",283435,0
"2022-03-05","R002",51118.0838,"Saturday","Piacenza","Piacenza","N",2022,3,5,"Piacenza",283435,0
"2022-03-05","R003",27926.3579,"Saturday","Piacenza","Piacenza","N",2022,3,5,"Piacenza",283435,0
"2022-03-05","R004",50948.2169,"Saturday","Pavia","Pavia","N",2022,3,5,"Stradella",11406,0
"2022-03-05","R005",44121.5334,"Saturday","Pavia","Pavia","N",2022,3,5,"Voghera",38316,0
"2022-03-06","R000",38979.353,"Sunday","Pavia","Pavia","N",2022,3,6,"Montebello",1467,0
"2022-03-06","R001",57181.4607,"Sunday","Piacenza","Piacenza","N",2022,3,6,"Piacenza",283435,0
"2022-03-06","R002",51229.7177,"Sunday","Piacenza","Piacenza","N",2022,3,6,"Piacenza",283435,0
"2022-03-06","R003",19684.6538,"Sunday","Piacenza","Piacenza","N",2022,3,6,"Piacenza",283435,0
"2022-03-06","R004",39807.2528,"Sunday","Pavia","Pavia","N",2022,3,6,"Stradella",11406,0
"2022-03-06","R005",36272.7988,"Sunday","Pavia","Pavia","N",2022,3,6,"Voghera",38316,0
"2022-03-07","R000",18155.2735,"Monday","Pavia","Pavia","N",2022,3,7,"Montebello",1467,0
"2022-03-07","R001",29596.7364,"Monday","Piacenza","Piacenza","N",2022,3,7,"Piacenza",283435,0
"2022-03-07","R002",28182.9961,"Monday","Piacenza","Piacenza","N",2022,3,7,"Piacenza",283435,0
"2022-03-07","R003",16239.3252,"Monday","Piacenza","Piacenza","N",2022,3,7,"Piacenza",283435,0
"2022-03-07","R004",23567.3907,"Monday","Pavia","Pavia","N",2022,3,7,"Stradella",11406,0
"2022-03-07","R005",29435.9555,"Monday","Pavia","Pavia","N",2022,3,7,"Voghera",38316,0
"2022-03-08","R000",18425.995,"Tuesday","Pavia","Pavia","N",2022,3,8,"Montebello",1467,0
"2022-03-08","R001",33464.3575,"Tuesday","Piacenza","Piacenza","N",2022,3,8,"Piacenza",283435,0
"2022-03-08","R002",31173.1574,"Tuesday","Piacenza","Piacenza","N",2022,3,8,"Piacenza",283435,0
"2022-03-08","R003",17406.5458,"Tuesday","Piacenza","Piacenza","N",2022,3,8,"Piacenza",283435,0
"2022-03-08","R004",34823.1688,"Tuesday","Pavia","Pavia","N",2022,3,8,"Stradella",11406,0
"2022-03-08","R005",31237.5028,"Tuesday","Pavia","Pavia","N",2022,3,8,"Voghera",38316,0
"2022-03-09","R000",18962.9363,"Wednesday","Pavia","Pavia","N",2022,3,9,"Montebello",1467,0
"2022-03-09","R001",39166.3181,"Wednesday","Piacenza","Piacenza","N",2022,3,9,"Piacenza",283435,0
"2022-03-09","R002",32450.6077,"Wednesday","Piacenza","Piacenza","N",2022,3,9,"Piacenza",283435,0
"2022-03-09","R003",19153.7836,"Wednesday","Piacenza","Piacenza","N",2022,3,9,"Piacenza",283435,0
"2022-03-09","R004",29566.0092,"Wednesday","Pavia","Pavia","N",2022,3,9,"Stradella",11406,0
"2022-03-09","R005",28779.3681,"Wednesday","Pavia","Pavia","N",2022,3,9,"Voghera",38316,0
"2022-03-10","R000",20166.9552,"Thursday","Pavia","Pavia","N",2022,3,10,"Montebello",1467,0
"2022-03-10","R001",41421.2981,"Thursday","Piacenza","Piacenza","N",2022,3,10,"Piacenza",283435,0
"2022-03-10","R002",35036.5246,"Thursday","Piacenza","Piacenza","N",2022,3,10,"Piacenza",283435,0
"2022-03-10","R003",18570.7515,"Thursday","Piacenza","Piacenza","N",2022,3,10,"Piacenza",283435,0
"2022-03-10","R004",26984.5527,"Thursday","Pavia","Pavia","N",2022,3,10,"Stradella",11406,0
"2022-03-10","R005",30237.7124,"Thursday","Pavia","Pavia","N",2022,3,10,"Voghera",38316,0
"2022-03-11","R000",27230.8659,"Friday","Pavia","Pavia","N",2022,3,11,"Montebello",1467,0
"2022-03-11","R001",55524.2569,"Friday","Piacenza","Piacenza","N",2022,3,11,"Piacenza",283435,0
"2022-03-11","R002",42597.7699,"Friday","Piacenza","Piacenza","N",2022,3,11,"Piacenza",283435,0
"2022-03-11","R003",22596.7168,"Friday","Piacenza","Piacenza","N",2022,3,11,"Piacenza",283435,0
"2022-03-11","R004",41368.5993,"Friday","Pavia","Pavia","N",2022,3,11,"Stradella",11406,0
"2022-03-11","R005",48488.9258,"Friday","Pavia","Pavia","N",2022,3,11,"Voghera",38316,0
"2022-03-12","R000",37969.2789,"Saturday","Pavia","Pavia","N",2022,3,12,"Montebello",1467,0
"2022-03-12","R001",61011.0445,"Saturday","Piacenza","Piacenza","N",2022,3,12,"Piacenza",283435,0
"2022-03-12","R002",50753.7352,"Saturday","Piacenza","Piacenza","N",2022,3,12,"Piacenza",283435,0
"2022-03-12","R003",26325.3634,"Saturday","Piacenza","Piacenza","N",2022,3,12,"Piacenza",283435,0
"2022-03-12","R004",50324.1739,"Saturday","Pavia","Pavia","N",2022,3,12,"Stradella",11406,0
"2022-03-12","R005",40972.2019,"Saturday","Pavia","Pavia","N",2022,3,12,"Voghera",38316,0
"2022-03-13","R000",34971.5597,"Sunday","Pavia","Pavia","N",2022,3,13,"Montebello",1467,0
"2022-03-13","R001",50394.3839,"Sunday","Piacenza","Piacenza","N",2022,3,13,"Piacenza",283435,0
"2022-03-13","R002",42750.5799,"Sunday","Piacenza","Piacenza","N",2022,3,13,"Piacenza",283435,0
"2022-03-13","R003",19116.7788,"Sunday","Piacenza","Piacenza","N",2022,3,13,"Piacenza",283435,0
"2022-03-13","R004",42627.2168,"Sunday","Pavia","Pavia","N",2022,3,13,"Stradella",11406,0
"2022-03-13","R005",39915.7892,"Sunday","Pavia","Pavia","N",2022,3,13,"Voghera",38316,0
"2022-03-14","R000",15917.846,"Monday","Pavia","Pavia","N",2022,3,14,"Montebello",1467,0
"2022-03-14","R001",29207.36,"Monday","Piacenza","Piacenza","N",2022,3,14,"Piacenza",283435,0
"2022-03-14","R002",26374.2213,"Monday","Piacenza","Piacenza","N",2022,3,14,"Piacenza",283435,0
"2022-03-14","R003",17045.3773,"Monday","Piacenza","Piacenza","N",2022,3,14,"Piacenza",283435,0
"2022-03-14","R004",22444.5676,"Monday","Pavia","Pavia","N",2022,3,14,"Stradella",11406,0
"2022-03-14","R005",26623.7559,"Monday","Pavia","Pavia","N",2022,3,14,"Voghera",38316,0
"2022-03-15","R000",20096.2909,"Tuesday","Pavia","Pavia","N",2022,3,15,"Montebello",1467,0
"2022-03-15","R001",34093.7695,"Tuesday","Piacenza","Piacenza","N",2022,3,15,"Piacenza",283435,0
"2022-03-15","R002",31176.0484,"Tuesday","Piacenza","Piacenza","N",2022,3,15,"Piacenza",283435,0
"2022-03-15","R003",17571.2915,"Tuesday","Piacenza","Piacenza","N",2022,3,15,"Piacenza",283435,0
"2022-03-15","R004",29889.4708,"Tuesday","Pavia","Pavia","N",2022,3,15,"Stradella",11406,0
"2022-03-15","R005",30857.7493,"Tuesday","Pavia","Pavia","N",2022,3,15,"Voghera",38316,0
"2022-03-16","R000",19815.6574,"Wednesday","Pavia","Pavia","N",2022,3,16,"Montebello",1467,0
"2022-03-16","R001",35336.8995,"Wednesday","Piacenza","Piacenza","N",2022,3,16,"Piacenza",283435,0
"2022-03-16","R002",31096.6285,"Wednesday","Piacenza","Piacenza","N",2022,3,16,"Piacenza",283435,0
"2022-03-16","R003",19138.2961,"Wednesday","Piacenza","Piacenza","N",2022,3,16,"Piacenza",283435,0
"2022-03-16","R004",29185.884,"Wednesday","Pavia","Pavia","N",2022,3,16,"Stradella",11406,0
"2022-03-16","R005",27760.9101,"Wednesday","Pavia","Pavia","N",2022,3,16,"Voghera",38316,0
"2022-03-17","R000",19328.0283,"Thursday","Pavia","Pavia","N",2022,3,17,"Montebello",1467,0
"2022-03-17","R001",40959.6054,"Thursday","Piacenza","Piacenza","N",2022,3,17,"Piacenza",283435,0
"2022-03-17","R002",31200.1263,"Thursday","Piacenza","Piacenza","N",2022,3,17,"Piacenza",283435,0
"2022-03-17","R003",19415.3365,"Thursday","Piacenza","Piacenza","N",2022,3,17,"Piacenza",283435,0
"2022-03-17","R004",30419.2259,"Thursday","Pavia","Pavia","N",2022,3,17,"Stradella",11406,0
"2022-03-17","R005",32498.7635,"Thursday","Pavia","Pavia","N",2022,3,17,"Voghera",38316,0
"2022-03-18","R000",25736.1363,"Friday","Pavia","Pavia","N",2022,3,18,"Montebello",1467,0
"2022-03-18","R001",54895.7948,"Friday","Piacenza","Piacenza","N",2022,3,18,"Piacenza",283435,0
"2022-03-18","R002",48621.5814,"Friday","Piacenza","Piacenza","N",2022,3,18,"Piacenza",283435,0
"2022-03-18","R003",23400.3322,"Friday","Piacenza","Piacenza","N",2022,3,18,"Piacenza",283435,0
"2022-03-18","R004",45590.4092,"Friday","Pavia","Pavia","N",2022,3,18,"Stradella",11406,0
"2022-03-18","R005",46666.1916,"Friday","Pavia","Pavia","N",2022,3,18,"Voghera",38316,0
"2022-03-19","R000",39360.6346,"Saturday","Pavia","Pavia","N",2022,3,19,"Montebello",1467,0
"2022-03-19","R001",62493.6319,"Saturday","Piacenza","Piacenza","N",2022,3,19,"Piacenza",283435,0
"2022-03-19","R002",55940.2718,"Saturday","Piacenza","Piacenza","N",2022,3,19,"Piacenza",283435,0
"2022-03-19","R003",26730.8055,"Saturday","Piacenza","Piacenza","N",2022,3,19,"Piacenza",283435,0
"2022-03-19","R004",54166.5194,"Saturday","Pavia","Pavia","N",2022,3,19,"Stradella",11406,0
"2022-03-19","R005",42992.0197,"Saturday","Pavia","Pavia","N",2022,3,19,"Voghera",38316,0
"2022-03-20","R000",33009.2315,"Sunday","Pavia","Pavia","N",2022,3,20,"Montebello",1467,0
"2022-03-20","R001",53234.2132,"Sunday","Piacenza","Piacenza","N",2022,3,20,"Piacenza",283435,0
"2022-03-20","R002",49469.9247,"Sunday","Piacenza","Piacenza","N",2022,3,20,"Piacenza",283435,0
"2022-03-20","R003",20350.9467,"Sunday","Piacenza","Piacenza","N",2022,3,20,"Piacenza",283435,0
"2022-03-20","R004",37805.1527,"Sunday","Pavia","Pavia","N",2022,3,20,"Stradella",11406,0
"2022-03-20","R005",38743.6952,"Sunday","Pavia","Pavia","N",2022,3,20,"Voghera",38316,0
"2022-03-21","R000",17063.1776,"Monday","Pavia","Pavia","N",2022,3,21,"Montebello",1467,0
"2022-03-21","R001",28668.5189,"Monday","Piacenza","Piacenza","N",2022,3,21,"Piacenza",283435,0
"2022-03-21","R002",25305.2947,"Monday","Piacenza","Piacenza","N",2022,3,21,"Piacenza",283435,0
"2022-03-21","R003",17042.0733,"Monday","Piacenza","Piacenza","N",2022,3,21,"Piacenza",283435,0
"2022-03-21","R004",26708.1318,"Monday","Pavia","Pavia","N",2022,3,21,"Stradella",11406,0
"2022-03-21","R005",26965.183,"Monday","Pavia","Pavia","N",2022,3,21,"Voghera",38316,0
"2022-03-22","R000",20240.9648,"Tuesday","Pavia","Pavia","N",2022,3,22,"Montebello",1467,0
"2022-03-22","R001",38223.4391,"Tuesday","Piacenza","Piacenza","N",2022,3,22,"Piacenza",283435,0
"2022-03-22","R002",26088.2601,"Tuesday","Piacenza","Piacenza","N",2022,3,22,"Piacenza",283435,0
"2022-03-22","R003",17655.337,"Tuesday","Piacenza","Piacenza","N",2022,3,22,"Piacenza",283435,0
"2022-03-22","R004",24982.7417,"Tuesday","Pavia","Pavia","N",2022,3,22,"Stradella",11406,0
"2022-03-22","R005",29077.678,"Tuesday","Pavia","Pavia","N",2022,3,22,"Voghera",38316,0
"2022-03-23","R000",21793.5144,"Wednesday","Pavia","Pavia","N",2022,3,23,"Montebello",1467,0
"2022-03-23","R001",37072.945,"Wednesday","Piacenza","Piacenza","N",2022,3,23,"Piacenza",283435,0
"2022-03-23","R002",30477.335,"Wednesday","Piacenza","Piacenza","N",2022,3,23,"Piacenza",283435,0
"2022-03-23","R003",18635.0969,"Wednesday","Piacenza","Piacenza","N",2022,3,23,"Piacenza",283435,0
"2022-03-23","R004",28415.9694,"Wednesday","Pavia","Pavia","N",2022,3,23,"Stradella",11406,0
"2022-03-23","R005",29963.7695,"Wednesday","Pavia","Pavia","N",2022,3,23,"Voghera",38316,0
"2022-03-24","R000",17110.59,"Thursday","Pavia","Pavia","N",2022,3,24,"Montebello",1467,0
"2022-03-24","R001",40505.3467,"Thursday","Piacenza","Piacenza","N",2022,3,24,"Piacenza",283435,0
"2022-03-24","R002",33727.5211,"Thursday","Piacenza","Piacenza","N",2022,3,24,"Piacenza",283435,0
"2022-03-24","R003",17387.4239,"Thursday","Piacenza","Piacenza","N",2022,3,24,"Piacenza",283435,0
"2022-03-24","R004",34275.7373,"Thursday","Pavia","Pavia","N",2022,3,24,"Stradella",11406,0
"2022-03-24","R005",30104.5612,"Thursday","Pavia","Pavia","N",2022,3,24,"Voghera",38316,0
"2022-03-25","R000",28404.075,"Friday","Pavia","Pavia","N",2022,3,25,"Montebello",1467,0
"2022-03-25","R001",52779.1698,"Friday","Piacenza","Piacenza","N",2022,3,25,"Piacenza",283435,0
"2022-03-25","R002",48207.7141,"Friday","Piacenza","Piacenza","N",2022,3,25,"Piacenza",283435,0
"2022-03-25","R003",22143.7384,"Friday","Piacenza","Piacenza","N",2022,3,25,"Piacenza",283435,0
"2022-03-25","R004",39341.967,"Friday","Pavia","Pavia","N",2022,3,25,"Stradella",11406,0
"2022-03-25","R005",46090.5109,"Friday","Pavia","Pavia","N",2022,3,25,"Voghera",38316,0
"2022-03-26","R000",39732.4172,"Saturday","Pavia","Pavia","N",2022,3,26,"Montebello",1467,0
"2022-03-26","R001",64899.3569,"Saturday","Piacenza","Piacenza","N",2022,3,26,"Piacenza",283435,0
"2022-03-26","R002",57150.0314,"Saturday","Piacenza","Piacenza","N",2022,3,26,"Piacenza",283435,0
"2022-03-26","R003",27773.5479,"Saturday","Piacenza","Piacenza","N",2022,3,26,"Piacenza",283435,0
"2022-03-26","R004",47745.7736,"Saturday","Pavia","Pavia","N",2022,3,26,"Stradella",11406,0
"2022-03-26","R005",44733.269,"Saturday","Pavia","Pavia","N",2022,3,26,"Voghera",38316,0
"2022-03-27","R000",36781.9039,"Sunday","Pavia","Pavia","N",2022,3,27,"Montebello",1467,0
"2022-03-27","R001",54986.7787,"Sunday","Piacenza","Piacenza","N",2022,3,27,"Piacenza",283435,0
"2022-03-27","R002",50436.0969,"Sunday","Piacenza","Piacenza","N",2022,3,27,"Piacenza",283435,0
"2022-03-27","R003",22330.91,"Sunday","Piacenza","Piacenza","N",2022,3,27,"Piacenza",283435,0
"2022-03-27","R004",43777.3805,"Sunday","Pavia","Pavia","N",2022,3,27,"Stradella",11406,0
"2022-03-27","R005",35761.9591,"Sunday","Pavia","Pavia","N",2022,3,27,"Voghera",38316,0
"2022-03-28","R000",17154.1615,"Monday","Pavia","Pavia","N",2022,3,28,"Montebello",1467,0
"2022-03-28","R001",31223.8325,"Monday","Piacenza","Piacenza","N",2022,3,28,"Piacenza",283435,0
"2022-03-28","R002",27354.3942,"Monday","Piacenza","Piacenza","N",2022,3,28,"Piacenza",283435,0
"2022-03-28","R003",17443.5919,"Monday","Piacenza","Piacenza","N",2022,3,28,"Piacenza",283435,0
"2022-03-28","R004",26725.1061,"Monday","Pavia","Pavia","N",2022,3,28,"Stradella",11406,0
"2022-03-28","R005",28034.0683,"Monday","Pavia","Pavia","N",2022,3,28,"Voghera",38316,0
"2022-03-29","R000",16936.304,"Tuesday","Pavia","Pavia","N",2022,3,29,"Montebello",1467,0
"2022-03-29","R001",34689.0264,"Tuesday","Piacenza","Piacenza","N",2022,3,29,"Piacenza",283435,0
"2022-03-29","R002",26486.8877,"Tuesday","Piacenza","Piacenza","N",2022,3,29,"Piacenza",283435,0
"2022-03-29","R003",15652.1631,"Tuesday","Piacenza","Piacenza","N",2022,3,29,"Piacenza",283435,0
"2022-03-29","R004",26502.21,"Tuesday","Pavia","Pavia","N",2022,3,29,"Stradella",11406,0
"2022-03-29","R005",26332.5909,"Tuesday","Pavia","Pavia","N",2022,3,29,"Voghera",38316,0
"2022-03-30","R000",18054.4602,"Wednesday","Pavia","Pavia","pioggia ",2022,3,30,"Montebello",1467,0
"2022-03-30","R001",38585.3923,"Wednesday","Piacenza","Piacenza","pioggia ",2022,3,30,"Piacenza",283435,0
"2022-03-30","R002",31162.5433,"Wednesday","Piacenza","Piacenza","pioggia ",2022,3,30,"Piacenza",283435,0
"2022-03-30","R003",18565.0934,"Wednesday","Piacenza","Piacenza","pioggia ",2022,3,30,"Piacenza",283435,0
"2022-03-30","R004",28977.2364,"Wednesday","Pavia","Pavia","pioggia ",2022,3,30,"Stradella",11406,0
"2022-03-30","R005",30109.1455,"Wednesday","Pavia","Pavia","pioggia ",2022,3,30,"Voghera",38316,0
"2022-03-31","R000",20428.9624,"Thursday","Pavia","Pavia","pioggia ",2022,3,31,"Montebello",1467,0
"2022-03-31","R001",38407.5958,"Thursday","Piacenza","Piacenza","pioggia ",2022,3,31,"Piacenza",283435,0
"2022-03-31","R002",25660.4747,"Thursday","Piacenza","Piacenza","pioggia ",2022,3,31,"Piacenza",283435,0
"2022-03-31","R003",18415.257,"Thursday","Piacenza","Piacenza","pioggia ",2022,3,31,"Piacenza",283435,0
"2022-03-31","R004",30861.425,"Thursday","Pavia","Pavia","pioggia ",2022,3,31,"Stradella",11406,0
"2022-03-31","R005",31460.4815,"Thursday","Pavia","Pavia","pioggia ",2022,3,31,"Voghera",38316,0
"2022-04-01","R000",30288.594,"Friday","Pavia","Pavia","pioggia temporale ",2022,4,1,"Montebello",1467,0
"2022-04-01","R001",50187.6774,"Friday","Piacenza","Piacenza","pioggia ",2022,4,1,"Piacenza",283435,0
"2022-04-01","R002",51611.3297,"Friday","Piacenza","Piacenza","pioggia ",2022,4,1,"Piacenza",283435,0
"2022-04-01","R003",20722.7293,"Friday","Piacenza","Piacenza","pioggia ",2022,4,1,"Piacenza",283435,0
"2022-04-01","R004",43416.9554,"Friday","Pavia","Pavia","pioggia temporale ",2022,4,1,"Stradella",11406,0
"2022-04-01","R005",44631.9601,"Friday","Pavia","Pavia","pioggia temporale ",2022,4,1,"Voghera",38316,0
"2022-04-02","R000",39338.9934,"Saturday","Pavia","Pavia","N",2022,4,2,"Montebello",1467,0
"2022-04-02","R001",65561.8502,"Saturday","Piacenza","Piacenza","N",2022,4,2,"Piacenza",283435,0
"2022-04-02","R002",55723.9424,"Saturday","Piacenza","Piacenza","N",2022,4,2,"Piacenza",283435,0
"2022-04-02","R003",25691.6562,"Saturday","Piacenza","Piacenza","N",2022,4,2,"Piacenza",283435,0
"2022-04-02","R004",52946.5174,"Saturday","Pavia","Pavia","N",2022,4,2,"Stradella",11406,0
"2022-04-02","R005",39428.8209,"Saturday","Pavia","Pavia","N",2022,4,2,"Voghera",38316,0
"2022-04-03","R000",33331.165,"Sunday","Pavia","Pavia","pioggia ",2022,4,3,"Montebello",1467,0
"2022-04-03","R001",52658.4499,"Sunday","Piacenza","Piacenza","pioggia ",2022,4,3,"Piacenza",283435,0
"2022-04-03","R002",51000.8744,"Sunday","Piacenza","Piacenza","pioggia ",2022,4,3,"Piacenza",283435,0
"2022-04-03","R003",20097.3234,"Sunday","Piacenza","Piacenza","pioggia ",2022,4,3,"Piacenza",283435,0
"2022-04-03","R004",40181.7199,"Sunday","Pavia","Pavia","pioggia ",2022,4,3,"Stradella",11406,0
"2022-04-03","R005",34939.0979,"Sunday","Pavia","Pavia","pioggia ",2022,4,3,"Voghera",38316,0
"2022-04-04","R000",16348.3572,"Monday","Pavia","Pavia","N",2022,4,4,"Montebello",1467,0
"2022-04-04","R001",31191.7424,"Monday","Piacenza","Piacenza","N",2022,4,4,"Piacenza",283435,0
"2022-04-04","R002",25561.8503,"Monday","Piacenza","Piacenza","N",2022,4,4,"Piacenza",283435,0
"2022-04-04","R003",15969.6775,"Monday","Piacenza","Piacenza","N",2022,4,4,"Piacenza",283435,0
"2022-04-04","R004",22739.1192,"Monday","Pavia","Pavia","N",2022,4,4,"Stradella",11406,0
"2022-04-04","R005",28932.6737,"Monday","Pavia","Pavia","N",2022,4,4,"Voghera",38316,0
"2022-04-05","R000",19664.2103,"Tuesday","Pavia","Pavia","N",2022,4,5,"Montebello",1467,0
"2022-04-05","R001",33363.379,"Tuesday","Piacenza","Piacenza","N",2022,4,5,"Piacenza",283435,0
"2022-04-05","R002",26931.2344,"Tuesday","Piacenza","Piacenza","N",2022,4,5,"Piacenza",283435,0
"2022-04-05","R003",15230.8205,"Tuesday","Piacenza","Piacenza","N",2022,4,5,"Piacenza",283435,0
"2022-04-05","R004",29101.2603,"Tuesday","Pavia","Pavia","N",2022,4,5,"Stradella",11406,0
"2022-04-05","R005",26242.7221,"Tuesday","Pavia","Pavia","N",2022,4,5,"Voghera",38316,0
"2022-04-06","R000",20844.523,"Wednesday","Pavia","Pavia","N",2022,4,6,"Montebello",1467,0
"2022-04-06","R001",37082.6092,"Wednesday","Piacenza","Piacenza","N",2022,4,6,"Piacenza",283435,0
"2022-04-06","R002",32423.2258,"Wednesday","Piacenza","Piacenza","N",2022,4,6,"Piacenza",283435,0
"2022-04-06","R003",13779.9928,"Wednesday","Piacenza","Piacenza","N",2022,4,6,"Piacenza",283435,0
"2022-04-06","R004",31866.9974,"Wednesday","Pavia","Pavia","N",2022,4,6,"Stradella",11406,0
"2022-04-06","R005",34873.1005,"Wednesday","Pavia","Pavia","N",2022,4,6,"Voghera",38316,0
"2022-04-07","R000",22019.4667,"Thursday","Pavia","Pavia","N",2022,4,7,"Montebello",1467,0
"2022-04-07","R001",40473.0088,"Thursday","Piacenza","Piacenza","N",2022,4,7,"Piacenza",283435,0
"2022-04-07","R002",35210.5628,"Thursday","Piacenza","Piacenza","N",2022,4,7,"Piacenza",283435,0
"2022-04-07","R003",16204.3028,"Thursday","Piacenza","Piacenza","N",2022,4,7,"Piacenza",283435,0
"2022-04-07","R004",32399.2305,"Thursday","Pavia","Pavia","N",2022,4,7,"Stradella",11406,0
"2022-04-07","R005",32518.1332,"Thursday","Pavia","Pavia","N",2022,4,7,"Voghera",38316,0
"2022-04-08","R000",27692.8064,"Friday","Pavia","Pavia","N",2022,4,8,"Montebello",1467,0
"2022-04-08","R001",54385.3681,"Friday","Piacenza","Piacenza","N",2022,4,8,"Piacenza",283435,0
"2022-04-08","R002",49780.0464,"Friday","Piacenza","Piacenza","N",2022,4,8,"Piacenza",283435,0
"2022-04-08","R003",21653.0944,"Friday","Piacenza","Piacenza","N",2022,4,8,"Piacenza",283435,0
"2022-04-08","R004",41611.1955,"Friday","Pavia","Pavia","N",2022,4,8,"Stradella",11406,0
"2022-04-08","R005",45286.5238,"Friday","Pavia","Pavia","N",2022,4,8,"Voghera",38316,0
"2022-04-09","R000",40795.1075,"Saturday","Pavia","Pavia","pioggia temporale ",2022,4,9,"Montebello",1467,0
"2022-04-09","R001",66056.7068,"Saturday","Piacenza","Piacenza","N",2022,4,9,"Piacenza",283435,0
"2022-04-09","R002",57726.1664,"Saturday","Piacenza","Piacenza","N",2022,4,9,"Piacenza",283435,0
"2022-04-09","R003",23675.3489,"Saturday","Piacenza","Piacenza","N",2022,4,9,"Piacenza",283435,0
"2022-04-09","R004",51673.734,"Saturday","Pavia","Pavia","pioggia temporale ",2022,4,9,"Stradella",11406,0
"2022-04-09","R005",41639.3621,"Saturday","Pavia","Pavia","pioggia temporale ",2022,4,9,"Voghera",38316,0
"2022-04-10","R000",36891.3076,"Sunday","Pavia","Pavia","N",2022,4,10,"Montebello",1467,0
"2022-04-10","R001",49599.3176,"Sunday","Piacenza","Piacenza","N",2022,4,10,"Piacenza",283435,0
"2022-04-10","R002",46607.876,"Sunday","Piacenza","Piacenza","N",2022,4,10,"Piacenza",283435,0
"2022-04-10","R003",19441.8924,"Sunday","Piacenza","Piacenza","N",2022,4,10,"Piacenza",283435,0
"2022-04-10","R004",42846.8915,"Sunday","Pavia","Pavia","N",2022,4,10,"Stradella",11406,0
"2022-04-10","R005",37875.8996,"Sunday","Pavia","Pavia","N",2022,4,10,"Voghera",38316,0
"2022-04-11","R000",17759.5782,"Monday","Pavia","Pavia","N",2022,4,11,"Montebello",1467,0
"2022-04-11","R001",36200.276,"Monday","Piacenza","Piacenza","N",2022,4,11,"Piacenza",283435,0
"2022-04-11","R002",33825.1543,"Monday","Piacenza","Piacenza","N",2022,4,11,"Piacenza",283435,0
"2022-04-11","R003",15914.542,"Monday","Piacenza","Piacenza","N",2022,4,11,"Piacenza",283435,0
"2022-04-11","R004",28451.4048,"Monday","Pavia","Pavia","N",2022,4,11,"Stradella",11406,0
"2022-04-11","R005",29064.2555,"Monday","Pavia","Pavia","N",2022,4,11,"Voghera",38316,0
"2022-04-12","R000",19744.9931,"Tuesday","Pavia","Pavia","N",2022,4,12,"Montebello",1467,0
"2022-04-12","R001",38099.3739,"Tuesday","Piacenza","Piacenza","N",2022,4,12,"Piacenza",283435,0
